tag_name;cim_obj_id;cim_network_id;cim_obj;odata_type;cim_notify;function
N23P0130_AND5;_d4f5cc69-c81a-4fd2-8662-95932b61fe5c;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23P0123_ANA9;_dd9e5eac-d825-4a5e-8d71-dcddfa09d710;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23G0127_CB305;_a50602bd-b737-4a42-baba-292636ac96a7;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S23202_LOCAL_MODE;_3607dfeb-a8c3-4ce6-a890-45cb4c521fe7;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S22930_ANM_MVAR;_d477679c-d950-41cb-acde-7e4901469452;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;
S22889_ANM_MW_FAILSAFE_IMP_SP;_e6a10fc8-94ce-4299-a8a1-0283b9d6510b;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22889_ANM_MW_FAILSAFE_IMP_SP,CS22889_ANM_MW_FAILSAFE_IMP_SP,1,IccpApi)
N23P0372_ANA5;_ed03906d-a835-4451-9584-37cb1744c6a9;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N51P0079_ANB3;_e5775263-03bb-4480-b6b3-b85ac231f8a5;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_6852426_a;_5b3e9f0e-2d52-4225-881f-bc75c38eceb3;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N907046_CB01;_40493db1-e49d-4ca4-a56e-fa92eb37a3f1;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_2335057_O;_14ecb10f-89fe-4a1b-88ab-e2fdf8d7bddb;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S23202_ANM_MW_IMP_SP;_d64595e6-5b8b-4cab-bc2c-1e7aac6b7102;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S23202_ANM_MW_IMP_SP,CS23202_ANM_MW_IMP_SP,1,IccpApi)
N44901_2083;_d71ee7ae-bf7e-4a49-aa16-05d05c4d5d75;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_1689293_E;_3100d00f-68a8-40c1-a1c6-cbc35aa261d7;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_2579969_E;_a7088c5c-ce38-4690-9341-51f4ad53e6d7;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
S23200_ANM_MVAR_EXP_SP;_48830dbe-3528-4c9c-8b14-b9078f6d9b41;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S23200_ANM_MVAR_EXP_SP,CS23200_ANM_MVAR_EXP_SP,1,IccpApi)
N23P0130_CB05;_97368d1c-0bfa-435b-8159-aacd3bf489c1;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_449172_r;_cefa54dd-c09a-48c1-96ec-44cf9067b1dc;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N890044_HB1H0;_b7918024-d996-45fd-975b-a122215574e9;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N51P0079_CB01;_1828927f-1555-4182-becb-725d742cfe0e;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S22973_ACTIVE_IN_LIFO;_f0e26341-b4df-4223-b521-1c0762a2ab29;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S22973_ACTIVE_IN_LIFO,SS22973_ACTIVE_IN_LIFO,1,IccpApi)
S22930_ANM_MW_EXP_SP;_64a63660-97ae-4558-b253-cdcf0d2b7ff9;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22930_ANM_MW_EXP_SP,CS22930_ANM_MW_EXP_SP,1,IccpApi)
N907556_CB01;_9fecf8ff-7e86-4946-a844-1da14b1dca25;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N907046_03ANV;_59a67706-1703-4a55-a5e8-7d1c4e78735c;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23G0127_ANA2;_5e2291a6-a303-4c64-b9d4-0d3a83122010;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23G1126_ANA9;_f8527867-e41c-481b-be1b-1e779cff42ac;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
S22907_AUTOMATION_EN;_03d4a304-75ee-4c5c-b907-e2608254d56f;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S23202_COMMS_FAIL;_efc400eb-8b79-42f0-8536-5df4704e8450;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_217521_R;_0481323c-2537-4d30-a895-fb97fb4952e1;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N00G0038_132_405ANW;_26cf0090-3f08-4143-8fe0-49e6c1a85474;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_2305603_O;_6e13075b-a18f-4fab-a2e4-779ed4d05b69;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S22877_ANM_MVAR_FAILSAFE_IMP_SP;_936862ca-6eac-4a91-9a13-d3eb11f7d869;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22877_ANM_MVAR_FAILSAFE_IMP_SP,CS22877_ANM_MVAR_FAILSAFE_IMP_SP,1,IccpApi)
S22867_HOLD_IN_OP;_cd9755f5-a058-45c9-89ae-d4caee2cc2ce;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S22867_HOLD_IN_OP,SS22867_HOLD_IN_OP,1,IccpApi)
N690078_203ANR;_8fdadc1a-a5a5-415a-997b-f0a61d2b0fa0;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_38595_m;_7b9056d0-1549-4e58-979e-091cb25b96ca;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23P5126_7792;_d420c8ac-d2dc-4aa3-b74a-432f9e2f3222;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_2258346_E;_3f16de3f-0c57-49bc-9e46-23ff4442c24a;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N906387_02ANV;_edc8b863-872d-49ef-b18c-12ac43c1d6cc;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_449167_r;_bf5829ef-bce1-482c-bd2a-fb452870e356;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
S23196_ANM_MW_IMP_SP;_b2171b01-7954-4f38-814c-bf5397a663ad;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S23196_ANM_MW_IMP_SP,CS23196_ANM_MW_IMP_SP,1,IccpApi)
S22930_COMMS_FAIL;_423d006b-6a1d-41c7-a6df-0ecd78e1e665;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_449335_r;_cb1a2b5e-4425-4b04-8b98-ebf972476bb8;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N51G0039_CB120_WBUR;_d0a1654d-bbf9-44d2-a06e-ea2f9d15d03b;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_1240824_E;_806507c9-b3f6-4fd6-b5ed-f5ad83a38ef1;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S23200_HOLD_IN_OP;_c2c54ccc-eaeb-43a0-b67b-a6cb5a8da716;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S23200_HOLD_IN_OP,SS23200_HOLD_IN_OP,1,IccpApi)
N23G0127_ANA1;_160b9ffd-fd15-4171-9e33-c78701152f8e;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_449105_r;_e9f684c4-d3b5-4832-848e-61431f6a2f3a;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23G1126_ANA6;_a4cec546-dac8-4807-b71a-4587724a0469;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N44901_2088;_b53daef0-cbf6-40f3-86c7-2b821592712e;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_4258516_a;_427e6d92-d54f-4491-806b-75c5b3e04a8d;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N51P0057_CB02;_965798d9-0b0b-4337-b638-0264e535f0f3;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N900027_IS1H3;_02f89504-45bb-41e2-906e-e32f3a765bdf;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N44901_2080;_ddfdb87a-fcb1-43f4-8b8f-2255e9d07fe5;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N890044_01ANL;_896b6cd9-88af-4abc-b3a7-02f45f3be19f;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N00G0038_132_105ANV;_0d6e5af7-24e2-42e8-8f16-f2c80e232402;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_3823452_E;_ed041be4-10a2-4e8b-b2db-dc090c9e6c13;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
S22899_ANM_MVAR;_312c2a56-b01a-415e-96c7-edd0702d07b7;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;
WBUR_ANM_HEARTBEAT;_068b9255-aeaa-4ba0-8f50-c85b8776483d;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;ODataToICCPServer_Analog("EAST_MIDLANDS",WBUR_ANM_HEARTBEAT,SWBUR_ANM_HEARTBEAT,1,IccpApi)
N690078_203ANW;_59373966-3f60-4283-b96a-353fdd035808;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_4708907_E;_d02d762b-4875-4209-abbf-53855eb33639;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
S22867_POSITION_IN_LIFO;_684238de-a58b-45d4-9daa-d01e649345fd;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;ODataToICCPServer_Analog("EAST_MIDLANDS",S22867_POSITION_IN_LIFO,SS22867_POSITION_IN_LIFO,1,IccpApi)
ALIAS_4247551_a;_9fb532dc-0a87-4cba-8c9c-12dfe7a94ed6;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S22867_ANM_MW;_5a350bd9-4808-4e1e-86a6-66d9cc756894;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;
S22899_SCADA_MODE;_94e45b16-1251-47fa-9e4e-8b479121041c;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S23202_ANM_MVAR_EXP_SP;_8bf1bb4e-3467-4c8f-a3ef-1795ee51450a;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S23202_ANM_MVAR_EXP_SP,CS23202_ANM_MVAR_EXP_SP,1,IccpApi)
WBUR_Tot_Fully_Curtailed_Gens;_53c7e1fc-2126-47a8-9c55-83b586ac79d4;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPServer_Float("EAST_MIDLANDS",WBUR_Tot_Fully_Curtailed_Gens,SWBUR_Tot_Fully_Curtailed_Gens,1,IccpApi)
S23200_AUTOMATION_EN;_2c4c0842-6998-4425-802d-b5690afd251d;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N23GA126_IS403;_e537f094-88f7-4dd6-a72d-e14ec2058300;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N23P5126_7795;_3ec13b2d-45fb-4401-84e6-b5381532f6e4;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23P0125_ANB0;_8683b384-c491-4b6c-a330-6faa0cc901d4;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23P0123_ANB0;_2fc23233-cee7-4f62-aa0e-275fae049cff;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N906387_02ANW;_6b086b88-6860-45f1-9fba-540082e24972;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_4708917_E;_dcdd0769-dff8-4c66-b95d-2ead3ddef8c4;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_449645_r;_79f4d340-35a6-4344-87d8-51153f6654eb;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_4258481_a;_9142bae8-d73b-4980-a4d9-0bdf7816cd1c;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N890044_02ANL;_cf820f6e-df21-4422-b139-5281b747ee22;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23G1126_ANA7;_1a133f83-74ec-4597-899e-b18589a37e34;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
S23196_SCADA_MODE;_65482991-0391-422e-b0f1-f6062589c50a;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N00G0038_132_305ANR;_763080ec-f5ca-4465-badb-9f99e66f949d;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N00G0038_CB130;_e0393369-8c8a-478e-9942-acdec58b40ce;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_449513_r;_698799ad-05b1-4a35-955e-74afd3f789f4;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_217515_R;_41899e1d-2f88-4728-9e5a-3d18c2a908f9;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N51G3006_HB00;_9cb1fe44-390c-4401-ae82-55a6481bb0ec;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_4504199_E;_059e4265-ba66-4b2d-afe6-f521ed679af8;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N23P0124_ANA8;_424d18df-4037-474e-a179-e7829320c618;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N00G0038_132_305ANW;_f1e33407-bc55-409b-8544-952328c630fe;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
S23202_ANM_MVAR;_33b5fe5e-2cbe-4516-a754-b0bc9f95ef5c;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;
N00G0038_132_IS103;_36707ea5-245a-49da-8031-7bfcbfea0bb7;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_156664_H;_35271476-5fc7-4314-b6e0-b59e17e701a3;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S23200_COMMS_FAIL;_f3dab902-9022-4993-acbf-a872d639c1fb;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N907556_7686_ANA;_bcc6e958-7591-4a0d-889b-83db4ded9ef2;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_1829011_E;_193c8e56-38de-443e-82d8-8b9a22807129;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S22930_FAILSAFE_IN_OP;_13b4cbc2-1379-4148-835b-4c93984638c8;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S22930_FAILSAFE_IN_OP,SS22930_FAILSAFE_IN_OP,1,IccpApi)
N00G0038_ANA0;_038fa3ef-5e0a-429e-9e5a-42cece66c60a;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N51P0078_SDL03;_f1e043de-4190-4826-8a04-4afcd1f36534;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_449508_r;_069fb7f6-7eea-4df8-9f7f-6075a5486d8a;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23G1126_ANC0;_a5ea490e-16fb-44c8-ab8d-652252b428ca;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_2579967_E;_e1fe9d20-fa24-491b-be03-febd679ea1cd;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23P0123_ANB2;_38a6f0c4-40c4-4c7a-8e01-b8e4442bd355;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
S22973_ANM_MW_IMP_SP;_1201f89a-8134-4b58-92ff-42c20a087b66;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22973_ANM_MW_IMP_SP,CS22973_ANM_MW_IMP_SP,1,IccpApi)
ALIAS_449459_r;_f921c7b8-9ce5-440b-8b35-b1acbd504e6b;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_449442_r;_d06ee339-94d7-4598-b675-9e29ca18068b;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_38591_m;_763f51c6-7a8b-4bee-8d8e-60ff80871a07;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_4504223_E;_422f03b1-7ba8-4496-a607-735f1edcdd44;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
WBUR_ANM_TEST_REFERENCE;_e0a7324e-f6cd-48e3-8056-400dbd8897da;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPServer_Float("EAST_MIDLANDS",WBUR_ANM_TEST_REFERENCE,SWBUR_ANM_TEST_REFERENCE,1,IccpApi)
N900027_04ANR;_1148876e-7ddd-45c5-aa46-f61a8c8c9325;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23P0371_CB01;_8be983fc-b33c-4fd1-aae6-cbf57c93d4cb;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_796682_E;_a37f8a99-9621-4122-92cf-7985d59334fd;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N907213_01ANR;_7dee6e1a-d88d-485c-8909-97f77366cca2;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
S22907_ANM_MW_FAILSAFE_IMP_SP;_f1b643a9-8685-4309-8cfc-f5d48571212b;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22907_ANM_MW_FAILSAFE_IMP_SP,CS22907_ANM_MW_FAILSAFE_IMP_SP,1,IccpApi)
N23P0125_ISN2;_c6ed9aed-3961-44cb-adf0-18ca8592b8c6;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_3448671_a;_ec259033-5103-4d49-8667-a620e94ce94f;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
WBUR_ANM_ERROR_10;_3444ddef-662b-4ae2-814e-7bd7e3640117;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",WBUR_ANM_ERROR_10,SWBUR_ANM_ERROR_10,1,IccpApi)
N51P0078_SDL01;_0cf06b95-bc87-4ffb-a0c7-ca9e5a5ed04f;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N44901_7747;_329566e9-9bb5-4b25-8855-791203294560;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N00G0038_132_IS106;_d8f735fe-6cc7-4da9-9356-00bc8a538131;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_1344262_I;_7da17805-13b8-4f6c-a30f-db15afea0b05;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
S23200_ACTIVE_IN_LIFO;_ab365612-58bb-4cdf-a0cb-d71a78175982;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S23200_ACTIVE_IN_LIFO,SS23200_ACTIVE_IN_LIFO,1,IccpApi)
ALIAS_2318347_E;_4e7ed8f6-64da-4e27-88fb-8f39a171d973;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_4618787_E;_94b71009-a765-44f0-9581-a6d952da2e1e;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S22889_ANM_MW;_18f32270-c6a2-4e21-b10e-50f543bdb9e0;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;
N23P0125_SDL01;_019882cb-044b-4e3c-a9a3-90e03edaaeac;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N00G0041_ANA1;_56a90233-2d74-4ad7-ad36-d27774933bc4;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_157732_H;_ac576743-bc21-427b-b276-9cf3c5dbf59d;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N23P0090_CB08_33;_8da56308-873c-46fe-83cb-c873de82b901;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N890044_02ANV;_24351b3d-eeef-4f93-bec8-e9a3593378f9;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23P0130_ANB5;_3d129a94-667f-4ab2-be98-c6a1aa4c8833;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_1344261_I;_7e5eb025-2bc4-46ac-a896-6096f446c384;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_4708915_E;_cdbf4e0c-6a56-4e49-a187-818e83e2698b;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23P0094_CB09;_98f93647-1457-451a-af54-874995ec1f68;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S22899_ANM_MW_EXP_SP;_a32434af-3dcc-4cdc-bf74-699d719a0354;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22899_ANM_MW_EXP_SP,CS22899_ANM_MW_EXP_SP,1,IccpApi)
N23G0126_ANA3;_2e22cc43-2bc3-496b-b049-8480060caf22;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_1625042_E;_85a9d766-959a-4480-a7fd-c4ca870ac8ed;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N23G1126_HB03;_449fc9fc-e739-4132-b7d4-34b3605a3e22;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S23202_ANM_MW_FAILSAFE_IMP_SP;_6732437e-06a2-4502-bd08-d824f1ad6068;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S23202_ANM_MW_FAILSAFE_IMP_SP,CS23202_ANM_MW_FAILSAFE_IMP_SP,1,IccpApi)
ALIAS_2304917_O;_5700c09f-9459-4426-a88f-022da4d7b334;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_1344317_I;_48ee0bac-1281-4cce-8c2e-813f2fed20e1;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23P0130_ANA0;_5cda16a2-3674-406b-a909-5d4e9cecb963;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N00G0038_132_IS404;_9de44364-45fc-467a-a704-f5aa80c54f78;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_2305873_O;_5d8fd23e-17fe-4ea5-a60a-6c491b8500f2;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_575652_E;_85ceee02-b9c8-497e-9a76-6d2b961a486e;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N23P0372_ANA0;_578acb02-7882-43ab-b4a9-7524b3a75abf;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N23P0372_ANA4;_b7f2682a-2fa9-43d6-8762-118261ebdc03;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
WBUR_ANM_FAULTY;_4d12d67a-ca69-41c0-9107-09ff84b94da5;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",WBUR_ANM_FAULTY,SWBUR_ANM_FAULTY,1,IccpApi)
N51G3006_HBG2;_7e399b9d-37fb-483a-9ec2-2827656ef532;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
ALIAS_266723_m;_9803a83e-663f-4a9b-a24f-2e47db43cc90;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S22973_ANM_MVAR;_18df18f4-e9bf-42cf-9edd-4ec808bf3dfc;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;
N690078_103ANR;_16665799-563e-43af-8053-8fe015298b92;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_4708916_E;_7dcf0071-85c7-4be9-a3c5-a8652681516a;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
S22973_POSITION_IN_LIFO;_fc689a0b-cd6d-4ae2-bee2-3cd1bfb06614;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;ODataToICCPServer_Analog("EAST_MIDLANDS",S22973_POSITION_IN_LIFO,SS22973_POSITION_IN_LIFO,1,IccpApi)
N23GA126_IS213;_d23214fe-79da-4228-918a-b33f4a193217;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N23G1126_HB07;_55f09b4e-12f9-4f61-a18e-316ec68dc2c1;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N907556_7684_ANA;_410e09ec-50f9-4a7a-ad50-238a4eb9c0ed;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
ALIAS_163816_m;_71d9705f-0938-4a76-ac38-a4c8721649e6;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N23P5126_7793;_ba9c7178-ad9f-4314-ba69-acf9189b2cee;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
N51P0078_SDL02_WBUR;_0444060f-0b6b-4c17-a71b-f724eab8cc4e;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
N907213_HB01;_96d682d8-53fe-4583-bd90-84cc54c6743d;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
S22930_ANM_MW_IMP_SP;_abf50e3b-c1c7-4fe5-ad20-88d13263f833;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22930_ANM_MW_IMP_SP,CS22930_ANM_MW_IMP_SP,1,IccpApi)
N23P0123_ANB5;_204088c1-0b4d-4e90-9ddc-14ae3a5abf52;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;
S22867_ANM_MW_EXP_SP;_44a2415a-5653-4ea4-8674-9bd6cd218b7f;9ee65c66-317a-407c-971b-41dccdd40c82;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22867_ANM_MW_EXP_SP,CS22867_ANM_MW_EXP_SP,1,IccpApi)
N23G0127_IS103;_d05f603f-8592-4b00-a119-a3c4e3a55017;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;
WBUR_ANM_ERROR_8;_3c74907a-aa9e-4686-a388-51ea6d3d63c1;9ee65c66-317a-407c-971b-41dccdd40c82;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",WBUR_ANM_ERROR_8,SWBUR_ANM_ERROR_8,1,IccpApi)
S23202_POSITION_IN_LIFO;_9b67c12a-e53d-4664-9876-14f4d39b9748;9ee65c66-317a-407c-971b-41dccdd40c82;Analog;;false;ODataToICCPServer_Analog("EAST_MIDLANDS",S23202_POSITION_IN_LIFO,SS23202_POSITION_IN_LIFO,1,IccpApi)
